timestamp,value
2024-11-26,25
2024-11-27,22
2024-11-28,25
2024-11-29,30
2024-11-30,27
2024-12-01,30
2024-12-02,23
2024-12-03,23
2024-12-04,31
2024-12-05,28
2024-12-06,31
2024-12-07,28
2024-12-08,30
2024-12-09,25
2024-12-10,23
2024-12-11,29
2024-12-12,34
2024-12-13,30
2024-12-14,26
2024-12-15,29
2024-12-16,29
2024-12-17,29
2024-12-18,19
2024-12-19,20
2024-12-20,31
2024-12-21,36
2024-12-22,37
2024-12-23,30
2024-12-24,24
2024-12-25,28
2024-12-26,31
2024-12-27,28
2024-12-28,31
2024-12-29,38
2024-12-30,33
2024-12-31,25
2025-01-01,28
2025-01-02,23
2025-01-03,27
2025-01-04,31
2025-01-05,29
2025-01-06,31
2025-01-07,32
2025-01-08,35
2025-01-09,37
2025-01-10,24
2025-01-11,26
2025-01-12,30
2025-01-13,38
2025-01-14,28
2025-01-15,28
2025-01-16,24
2025-01-17,32
2025-01-18,34
2025-01-19,35
2025-01-20,34
2025-01-21,31
2025-01-22,27
2025-01-23,31
2025-01-24,35
2025-01-25,35
2025-01-26,36
2025-01-27,36
2025-01-28,33
2025-01-29,34
2025-01-30,30
2025-01-31,30
2025-02-01,37
2025-02-02,31
2025-02-03,35
2025-02-04,36
2025-02-05,31
2025-02-06,25
2025-02-07,32
2025-02-08,28
2025-02-09,34
2025-02-10,35
2025-02-11,26
2025-02-12,34
2025-02-13,36
2025-02-14,37
2025-02-15,31
2025-02-16,36
2025-02-17,39
2025-02-18,33
2025-02-19,33
2025-02-20,30
2025-02-21,36
2025-02-22,35
2025-02-23,39
2025-02-24,42
2025-02-25,35
2025-02-26,32
2025-02-27,33
2025-02-28,38
2025-03-01,37
2025-03-02,35
2025-03-03,37
2025-03-04,47
2025-03-05,37
2025-03-06,38
2025-03-07,42
2025-03-08,42
2025-03-09,44
2025-03-10,44
2025-03-11,61
2025-03-12,48
2025-03-13,64
2025-03-14,64
2025-03-15,38
2025-03-16,41
2025-03-17,31
2025-03-18,43
2025-03-19,48
2025-03-20,42
2025-03-21,41
2025-03-22,35
2025-03-23,40
2025-03-24,42
2025-03-25,42
2025-03-26,37
2025-03-27,46
2025-03-28,35
2025-03-29,48
2025-03-30,40
2025-03-31,42
2025-04-01,45
2025-04-02,37
2025-04-03,41
2025-04-04,33
2025-04-05,33
2025-04-06,40
2025-04-07,45
2025-04-08,41
2025-04-09,46
2025-04-10,37
2025-04-11,33
2025-04-12,34
2025-04-13,51
2025-04-14,51
2025-04-15,37
2025-04-16,38
2025-04-17,50
2025-04-18,71
2025-04-19,47
2025-04-20,44
2025-04-21,40
2025-04-22,47
2025-04-23,54
2025-04-24,87
2025-04-25,44
2025-04-26,37
2025-04-27,46
2025-04-28,51
2025-04-29,48
2025-04-30,47
2025-05-01,44
2025-05-02,42
2025-05-03,34
2025-05-04,35
2025-05-05,38
2025-05-06,32
2025-05-07,45
2025-05-08,34
2025-05-09,43
2025-05-10,58
2025-05-11,77
2025-05-12,58
2025-05-13,29
2025-05-14,41
2025-05-15,50
2025-05-16,45
2025-05-17,46
2025-05-18,40
2025-05-19,39
2025-05-20,44
2025-05-21,31
2025-05-22,21
2025-05-23,30
2025-05-24,32
2025-05-25,37
2025-05-26,37
2025-05-27,39
2025-05-28,32
2025-05-29,41
2025-05-30,41
2025-05-31,30
2025-06-01,41
2025-06-02,50
2025-06-03,77
2025-06-04,84
2025-06-05,77
2025-06-06,43
2025-06-07,44
2025-06-08,31
2025-06-09,48
2025-06-10,47
2025-06-11,87
2025-06-12,118
2025-06-13,67
2025-06-14,30
2025-06-15,22
2025-06-16,24
2025-06-17,31
2025-06-18,37
2025-06-19,42
2025-06-20,50
2025-06-21,71
2025-06-22,44
2025-06-23,45
2025-06-24,67
2025-06-25,54
2025-06-26,49
2025-06-27,54
2025-06-28,43
2025-06-29,61
2025-06-30,40
2025-07-01,34
2025-07-02,58
2025-07-03,58
2025-07-04,48
2025-07-05,97
2025-07-06,58
2025-07-07,48
2025-07-08,36
2025-07-09,45
2025-07-10,77
2025-07-11,74
2025-07-12,77
2025-07-13,43
2025-07-14,44
2025-07-15,64
2025-07-16,37
2025-07-17,44
2025-07-18,35
2025-07-19,50
2025-07-20,42
2025-07-21,45
2025-07-22,44
2025-07-23,80
2025-07-24,54
2025-07-25,44
2025-07-26,45
2025-07-27,38
2025-07-28,77
2025-07-29,50
2025-07-30,51
2025-07-31,28
2025-08-01,33
2025-08-02,36
2025-08-03,43
2025-08-04,61
2025-08-05,67
2025-08-06,49
2025-08-07,44
2025-08-08,46
2025-08-09,51
2025-08-10,64
2025-08-11,58
2025-08-12,49
2025-08-13,46
2025-08-14,41
2025-08-15,61
2025-08-16,71
2025-08-17,43
2025-08-18,35
2025-08-19,42
2025-08-20,33
2025-08-21,25
2025-08-22,38
2025-08-23,50
2025-08-24,42
2025-08-25,34
2025-08-26,36
2025-08-27,44
2025-08-28,45
2025-08-29,32
2025-08-30,33
2025-08-31,38
2025-09-01,37
2025-09-02,46
2025-09-03,49
2025-09-04,31
2025-09-05,43
2025-09-06,29
2025-09-07,38
2025-09-08,39
2025-09-09,45
2025-09-10,54
2025-09-11,67
2025-09-12,77
2025-09-13,100
2025-09-14,58
2025-09-15,51
2025-09-16,54
2025-09-17,46
2025-09-18,74
2025-09-19,67
2025-09-20,49
2025-09-21,48
2025-09-22,51
2025-09-23,33
2025-09-24,27
2025-09-25,36
2025-09-26,42
2025-09-27,39
2025-09-28,49
2025-09-29,39
2025-09-30,40
2025-10-01,37
2025-10-02,46
2025-10-03,50
2025-10-04,74
2025-10-05,54
2025-10-06,47
2025-10-07,22
2025-10-08,36
2025-10-09,31
2025-10-10,39
2025-10-11,36
2025-10-12,33
2025-10-13,28
2025-10-14,38
2025-10-15,29
2025-10-16,35
2025-10-17,31
